country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
China,1968,CHN,781011030.0,912372780000.0,,0.0,0.0,0.0,,,,0.0,,-0.744,-9.42,1608.074,1255.924,,,32.159,424.325,2232.75,1743.802,,83.031,,,,,1.041,15.627,1941.965,1.662,0.368,5.317,,,1855.375,1449.068,,95.8,-4.11,-0.605,14.11,,,18.066,6.633,0.783,16.114,12.585,,0.933,,17.989,9.686,63.529,29.283,22.87,81.342,,4.2,17.989,9.686,63.529,29.283,22.87,81.342,,4.2,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.372,15.342,179.035,,,229.234,15.202,24.539,238.106,185.964,,11.836,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1516.696,17.989,9.686,63.529,29.283,22.87,81.342,,4.2,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1969,CHN,802140341.0,1006175600000.0,,0.0,0.0,0.0,,,,0.0,,20.757,260.687,1890.704,1516.61,,,8.333,145.317,2355.098,1889.119,,82.379,,,,,21.658,328.49,2300.328,1.834,22.59,327.34,,,2214.586,1776.409,,96.491,40.0,5.644,19.754,,,24.627,22.01,2.77,19.143,15.355,,1.073,,1.7,1.08,64.609,28.997,23.259,80.546,,3.509,1.7,1.08,64.609,28.997,23.259,80.546,,3.509,,,,0.0,0.0,0.0,0.0,0.0,,0.0,34.077,61.01,240.044,,,299.255,35.96,66.872,315.202,252.836,,13.039,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1845.186,1.7,1.08,64.609,28.997,23.259,80.546,,3.509,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1970,CHN,823308964.0,1144004370000.0,,0.0,0.0,0.0,,,,0.0,,27.234,413.04,2343.773,1929.65,,,10.769,203.444,2541.649,2092.563,,81.855,,,,,27.992,516.512,2868.545,2.064,28.947,514.212,,,2782.213,2290.621,,97.168,46.429,9.172,28.926,,,35.134,88.378,13.571,35.134,28.926,,1.227,,3.344,2.161,66.77,29.196,24.037,81.099,,2.832,3.344,2.161,66.77,29.196,24.037,81.099,,2.832,,,,0.0,0.0,0.0,0.0,0.0,,0.0,38.327,92.001,332.046,,,403.306,40.984,103.623,432.96,356.46,,14.085,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,2361.698,3.344,2.161,66.77,29.196,24.037,81.099,,2.832,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1971,CHN,844069870.0,1216237830000.0,,0.0,0.0,0.0,,,,0.0,,15.3,295.228,2635.892,2224.877,,,8.333,174.38,2685.729,2266.943,,79.605,,,,,18.564,438.426,3317.408,2.302,18.49,423.528,,,3215.55,2714.149,,97.11,30.314,8.768,37.694,,,44.658,30.314,8.768,44.658,37.694,,1.349,,20.96,13.995,80.765,34.446,29.075,95.685,,2.89,20.96,13.995,80.765,34.446,29.075,95.685,,2.89,,,,0.0,0.0,0.0,0.0,0.0,,0.0,35.999,119.532,451.578,,,535.0,28.581,101.879,543.01,458.338,,16.157,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,2800.124,20.96,13.995,80.765,34.446,29.075,95.685,,2.89,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1972,CHN,863677810.0,1233564930000.0,,0.0,0.0,0.0,,,,0.0,,5.755,128.046,2724.307,2352.924,,,2.564,58.127,2692.057,2325.07,,78.094,,,,,7.811,218.712,3495.327,2.447,7.636,207.252,,,3382.512,2921.401,,96.962,29.412,11.087,48.781,,,56.48,29.412,11.087,56.48,48.781,,1.619,,13.33,10.766,91.531,38.152,32.951,105.978,,3.038,13.33,10.766,91.531,38.152,32.951,105.978,,3.038,,,,0.0,0.0,0.0,0.0,0.0,,0.0,15.085,68.119,519.697,,,601.725,15.884,72.804,614.977,531.142,,17.249,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,3018.837,13.33,10.766,91.531,38.152,32.951,105.978,,3.038,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1973,CHN,882576945.0,1334375220000.0,,0.0,0.0,0.0,,,,0.0,,1.31,30.819,2700.89,2383.743,,,7.5,174.38,2831.991,2499.45,,74.954,,,,,5.567,168.056,3610.895,2.388,5.36,156.596,,,3487.51,3077.996,,96.783,23.554,11.49,60.27,,,68.289,23.554,11.49,68.289,60.27,,1.895,,11.762,10.766,102.297,41.727,36.827,115.907,,3.217,11.762,10.766,102.297,41.727,36.827,115.907,,3.217,,,,0.0,0.0,0.0,0.0,0.0,,0.0,21.991,114.287,633.983,,,718.332,17.386,92.342,706.436,623.484,,19.935,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,3186.893,11.762,10.766,102.297,41.727,36.827,115.907,,3.217,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1974,CHN,900307580.0,1367631650000.0,,0.0,0.0,0.0,,,,0.0,,-1.056,-25.179,2619.731,2358.564,,,4.651,116.254,2905.344,2615.703,,71.923,,,,,3.134,99.869,3650.71,2.403,2.779,85.533,,,3513.832,3163.529,,96.47,25.92,15.622,75.892,,,84.296,25.92,15.622,84.296,75.892,,2.314,,13.165,13.467,115.764,46.29,41.675,128.582,,3.53,13.165,13.467,115.764,46.29,41.675,128.582,,3.53,,,,0.0,0.0,0.0,0.0,0.0,,0.0,14.999,95.09,729.073,,,809.804,20.966,130.721,837.72,754.206,,22.233,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,3286.762,13.165,13.467,115.764,46.29,41.675,128.582,,3.53,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1975,CHN,916116796.0,1460733630000.0,,0.0,0.0,0.0,,,,0.0,,12.705,299.647,2901.607,2658.211,,,4.444,116.253,2982.105,2731.957,,72.379,,,,,11.978,393.68,4017.437,2.52,12.263,387.956,,,3876.673,3551.485,,96.702,17.53,13.304,89.196,,,97.363,17.53,13.304,97.363,89.196,,2.429,,4.645,5.377,121.141,47.604,43.611,132.233,,3.298,4.645,5.377,121.141,47.604,43.611,132.233,,3.298,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.288,75.005,804.078,,,877.703,18.828,142.002,978.268,896.208,,21.894,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,3680.441,4.645,5.377,121.141,47.604,43.611,132.233,,3.298,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1976,CHN,930372293.0,1413710515000.0,,0.0,0.0,0.0,,,,0.0,,2.444,64.954,2926.962,2723.165,,,2.128,58.127,2998.889,2790.083,,70.422,,,,,5.282,194.385,4164.813,2.741,5.425,192.66,,,4024.352,3744.146,,96.825,14.124,12.598,101.794,,,109.413,14.124,12.598,109.413,101.794,,2.632,,1.338,1.62,122.761,47.501,44.194,131.948,,3.175,1.338,1.62,122.761,47.501,44.194,131.948,,3.175,,,,0.0,0.0,0.0,0.0,0.0,,0.0,14.316,115.108,919.186,,,987.977,13.107,117.463,1089.532,1013.671,,23.771,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,3874.827,1.338,1.62,122.761,47.501,44.194,131.948,,3.175,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1977,CHN,943546374.0,1493489265000.0,,0.0,0.0,0.0,,,,0.0,,10.002,272.375,3174.766,2995.539,,,9.792,273.196,3246.559,3063.279,,71.037,,,,,9.041,350.325,4477.948,2.829,9.203,344.589,,,4333.369,4088.734,,96.961,20.0,20.359,122.153,,,129.462,20.0,20.359,129.462,122.153,,2.897,,4.39,5.389,128.15,48.894,46.134,135.818,,3.039,4.39,5.389,128.15,48.894,46.134,135.818,,3.039,,,,0.0,0.0,0.0,0.0,0.0,,0.0,5.641,51.855,971.042,,,1029.141,7.435,75.362,1154.192,1089.033,,23.027,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,4225.152,4.39,5.389,128.15,48.894,46.134,135.818,,3.039,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1978,CHN,956161482.0,1667551760000.0,,0.0,0.0,0.0,,,,0.0,,9.803,293.657,3440.001,3289.197,,,12.524,383.636,3604.951,3446.916,,71.129,,,,,9.63,406.881,4844.404,2.778,10.162,415.479,,,4710.725,4504.213,,97.403,13.284,16.227,138.38,,,144.725,13.284,16.227,144.725,138.38,,2.992,,-6.303,-8.078,120.073,45.208,43.226,125.578,,2.597,-6.303,-8.078,120.073,45.208,43.226,125.578,,2.597,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.874,105.595,1076.637,,,1125.999,11.117,121.068,1265.583,1210.102,,23.282,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,4632.033,-6.303,-8.078,120.073,45.208,43.226,125.578,,2.597,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1979,CHN,969288071.0,1801380295000.0,,0.0,0.0,0.0,,,,0.0,,3.451,113.509,3510.521,3402.706,,,2.867,98.815,3658.078,3545.731,,71.439,,,,,3.018,139.793,4923.021,2.649,2.754,124.033,,,4774.893,4628.247,,97.168,5.681,7.861,146.241,,,150.875,5.681,7.861,150.875,146.241,,3.07,,12.33,14.805,134.878,50.094,48.556,139.151,,2.832,12.33,14.805,134.878,50.094,48.556,139.151,,2.832,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.247,2.663,1079.3,,,1113.497,2.018,24.423,1273.641,1234.525,,22.659,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,4771.826,12.33,14.805,134.878,50.094,48.556,139.151,,2.832,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1980,CHN,983163540.0,1893783550000.0,,0.0,0.0,0.0,,,,0.0,,4.006,136.313,3599.624,3539.019,,,14.258,505.552,4120.661,4051.284,,73.468,,,,,1.167,55.708,4910.204,2.549,0.586,27.128,,,4735.097,4655.375,,96.643,-1.654,-2.419,143.823,,,146.285,-1.654,-2.419,146.285,143.823,,2.986,,19.905,26.848,161.725,59.218,58.221,164.495,,3.357,19.905,26.848,161.725,59.218,58.221,164.495,,3.357,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-9.892,-106.767,972.533,,,989.187,-0.188,-2.326,1253.3,1232.198,,20.189,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,4827.534,19.905,26.848,161.725,59.218,58.221,164.495,,3.357,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1981,CHN,997721072.0,1949955282000.0,,0.0,0.0,0.0,,,,0.0,,-0.532,-18.824,3528.236,3520.195,,,-10.779,-436.68,3622.86,3614.604,,74.076,,,,,-1.319,-63.684,4774.731,2.443,-1.831,-85.246,,,4580.567,4570.128,,96.171,-10.722,-15.42,128.402,,,128.695,-10.722,-15.42,128.695,128.402,,2.702,,12.525,20.256,181.981,65.663,65.513,182.397,,3.829,12.525,20.256,181.981,65.663,65.513,182.397,,3.829,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-5.244,-51.002,921.531,,,923.636,-4.464,-55.01,1179.877,1177.189,,19.392,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,4763.85,12.525,20.256,181.981,65.663,65.513,182.397,,3.829,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1982,CHN,1013588177.0,2128597968000.0,,0.0,0.0,0.0,,,,0.0,,5.813,204.643,3674.903,3724.838,,,7.191,259.93,3822.592,3874.534,,75.044,,,,,4.472,213.021,4910.15,2.338,4.085,186.701,,,4693.059,4756.829,,95.836,-6.358,-8.164,120.238,,,118.627,-6.358,-8.164,118.627,120.238,,2.422,,13.586,24.724,206.705,73.416,74.414,203.934,,4.164,13.586,24.724,206.705,73.416,74.414,203.934,,4.164,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-1.061,-9.778,911.753,,,899.53,0.889,10.467,1171.734,1187.656,,18.369,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,4976.87,13.586,24.724,206.705,73.416,74.414,203.934,,4.164,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1983,CHN,1029064952.0,2278862376000.0,,0.0,0.0,0.0,,,,0.0,,7.092,264.167,3876.339,3989.005,,,7.234,280.283,4037.469,4154.817,,75.518,,,,,6.446,320.828,5148.07,2.325,5.998,285.335,,,4899.753,5042.165,,95.456,2.347,2.822,123.06,,,119.585,2.347,2.822,119.585,123.06,,2.33,,16.13,33.342,240.047,83.976,86.417,233.267,,4.544,16.13,33.342,240.047,83.976,86.417,233.267,,4.544,,,,0.0,0.0,0.0,0.0,0.0,,0.0,2.012,18.346,930.099,,,903.83,3.868,45.938,1198.752,1233.594,,17.608,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,5297.698,16.13,33.342,240.047,83.976,86.417,233.267,,4.544,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1984,CHN,1043849645.0,2534000300000.0,,0.0,0.0,0.0,,,,0.0,,8.756,349.261,4156.026,4338.266,,,10.455,434.38,4396.417,4589.198,,76.518,,,,,7.313,387.446,5446.325,2.244,7.661,386.27,,,5200.398,5428.434,,95.747,1.802,2.217,125.278,,,120.015,1.802,2.217,120.015,125.278,,2.21,,0.46,1.105,241.152,83.168,86.815,231.022,,4.253,0.46,1.105,241.152,83.168,86.815,231.022,,4.253,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.741,34.791,964.89,,,924.357,8.051,99.32,1276.922,1332.914,,17.019,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,5685.145,0.46,1.105,241.152,83.168,86.815,231.022,,4.253,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
China,1985,CHN,1059807818.0,2752673760000.0,,0.0,0.0,0.0,,,,0.0,,9.174,397.999,4468.984,4736.265,245.937,260.645,10.53,483.227,4786.174,5072.425,63.465,77.216,,,410.69,6.88,8.183,465.227,5803.289,2.234,8.267,448.748,300.34,318.302,5545.517,5877.182,77.504,95.816,4.023,5.039,130.317,0.917,0.972,122.963,4.023,5.039,122.963,130.317,0.237,2.125,,6.419,15.48,256.632,87.174,92.388,242.15,22.496,4.184,6.419,15.48,256.632,87.174,92.388,242.15,22.496,4.184,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737,45.71,1010.6,53.486,56.685,953.57,8.978,119.673,1370.614,1452.587,13.802,16.476,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,387.514,6150.371,6.419,15.48,256.632,87.174,92.388,242.15,22.496,4.184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1986,CHN,1077233607.0,2931538920000.0,,0.0,0.0,0.0,,,,0.0,,4.543,215.159,4596.425,4951.424,278.129,299.61,2.488,126.185,4825.889,5198.61,66.65,77.039,,,449.53,7.182,4.776,293.735,5982.088,2.198,4.889,287.345,329.531,354.981,5722.553,6164.527,78.967,95.914,6.419,8.365,138.682,1.572,1.693,128.739,6.419,8.365,128.739,138.682,0.377,2.158,,2.339,6.003,262.635,87.77,94.549,243.805,21.033,4.086,2.339,6.003,262.635,87.77,94.549,243.805,21.033,4.086,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315,63.82,1074.421,49.829,53.678,997.389,4.636,67.338,1410.952,1519.925,11.941,16.717,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,417.3,6444.106,2.339,6.003,262.635,87.77,94.549,243.805,21.033,4.086,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1987,CHN,1096217445.0,3177306585000.0,,0.0,0.0,0.0,,,,0.0,,8.499,420.818,4900.708,5372.242,310.031,339.862,3.814,198.292,4923.203,5396.901,68.346,77.496,,,497.267,7.362,7.854,506.133,6340.201,2.187,7.948,489.941,362.376,397.243,6070.391,6654.468,79.885,95.992,0.945,1.31,139.993,2.497,2.737,127.705,0.945,1.31,127.705,139.993,0.55,2.019,,5.791,15.21,277.845,91.245,100.024,253.458,20.115,4.008,5.791,15.21,277.845,91.245,100.024,253.458,20.115,4.008,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.312,67.813,1142.234,49.848,54.644,1041.977,2.64,40.124,1423.119,1560.048,10.989,16.477,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,453.621,6950.239,5.791,15.21,277.845,91.245,100.024,253.458,20.115,4.008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1988,CHN,1115244168.0,3354463350000.0,,0.0,0.0,0.0,,,,0.0,,7.427,398.982,5174.852,5771.224,335.041,373.653,5.581,301.217,5109.301,5698.119,68.534,77.492,,,545.21,7.517,7.437,516.873,6695.495,2.226,7.361,489.835,390.983,436.042,6406.044,7144.304,79.977,95.928,2.664,3.729,143.722,1.841,2.053,128.87,2.664,3.729,128.87,143.722,0.377,1.93,,9.142,25.399,303.245,97.887,109.168,271.909,20.023,4.072,9.142,25.399,303.245,97.887,109.168,271.909,20.023,4.072,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.628,87.124,1229.358,54.101,60.336,1102.322,2.169,33.843,1429.186,1593.891,11.067,16.507,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,488.871,7467.112,9.142,25.399,303.245,97.887,109.168,271.909,20.023,4.072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1989,CHN,1133991006.0,3380560300000.0,,0.0,0.0,0.0,,,,0.0,,4.777,275.678,5332.407,6046.902,357.199,405.06,7.582,432.054,5405.839,6130.173,69.264,77.373,,,584.81,7.69,4.946,369.325,6910.493,2.318,4.787,341.999,411.292,466.401,6601.73,7486.302,79.753,95.791,5.533,7.952,151.674,3.271,3.709,133.752,5.533,7.952,133.752,151.674,0.634,1.941,,8.465,25.669,328.914,104.418,118.409,290.05,20.247,4.209,8.465,25.669,328.914,104.418,118.409,290.05,20.247,4.209,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748,58.369,1287.727,50.822,57.632,1135.571,0.43,6.862,1411.61,1600.753,9.855,16.477,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,515.71,7836.437,8.465,25.669,328.914,104.418,118.409,290.05,20.247,4.209,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,1990,CHN,1153582725.0,3385121670000.0,,0.0,0.0,0.0,,,,0.0,,1.449,87.615,5317.795,6134.517,382.505,441.251,2.436,149.347,5443.493,6279.52,71.032,77.5,,,621.2,8.078,1.299,101.813,6881.387,2.345,1.028,76.971,428.567,494.388,6556.333,7563.273,79.586,95.55,1.655,2.51,154.183,2.402,2.771,133.656,1.655,2.51,133.656,154.183,0.446,1.948,,7.039,23.153,352.067,109.87,126.744,305.194,20.403,4.448,7.097,23.364,352.278,109.929,126.812,305.377,20.414,4.45,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.022,-13.154,1274.573,43.661,50.366,1104.882,0.487,7.792,1394.391,1608.545,8.108,16.102,0.2,0.064,,,0.2,0.055,,0.173,0.01,,0.003,538.496,7938.25,7.097,23.364,352.278,109.929,126.812,305.377,20.414,4.45,,0.006,0.006,0.002,0.002,0.005,0.0,0.0,,0.006,0.006,0.002,0.002,0.005,0.0,0.0
China,1991,CHN,1170788533.0,3508948004345.0,,0.0,0.0,0.0,,,,0.0,,4.873,298.911,5494.953,6433.428,425.725,498.434,0.697,43.747,5400.861,6323.266,73.564,77.369,,,677.55,8.372,5.031,399.361,7121.363,2.376,5.36,405.417,472.148,552.786,6806.259,7968.69,81.586,95.832,1.255,1.935,156.118,2.075,2.429,133.345,1.255,1.935,133.345,156.118,0.358,1.877,,-1.621,-5.708,346.358,106.5,124.689,295.833,18.403,4.165,-1.615,-5.689,346.589,106.564,124.764,296.03,18.414,4.168,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.204,104.571,1379.144,44.349,51.923,1177.961,1.938,31.168,1400.521,1639.714,7.663,16.586,0.2,0.064,,0.0,0.0,0.055,,0.171,0.009,,0.002,578.713,8337.61,-1.615,-5.689,346.589,106.564,124.764,296.03,18.414,4.168,0.0,0.0,0.006,0.002,0.002,0.005,0.0,0.0,350.0,0.02,0.025,0.008,0.009,0.022,0.001,0.0
China,1992,CHN,1184574236.0,3755037703201.0,,0.0,0.0,0.0,,,,0.0,,4.633,298.069,5682.63,6731.497,478.931,567.33,2.664,168.483,5480.239,6491.75,75.249,76.929,,,753.94,8.852,5.23,436.098,7406.634,2.337,5.244,417.861,525.933,623.007,7079.802,8386.551,82.633,95.843,1.937,3.024,159.142,2.083,2.467,134.345,1.937,3.024,134.345,159.142,0.327,1.819,,4.81,16.659,363.017,110.323,130.686,306.453,17.334,4.149,4.945,17.154,363.743,110.532,130.933,307.067,17.367,4.157,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.467,116.768,1495.912,44.919,53.21,1262.827,0.745,12.211,1394.531,1651.925,7.058,17.096,0.353,0.113,,76.562,0.153,0.095,,0.298,0.015,,0.004,636.465,8773.708,4.945,17.154,363.743,110.532,130.933,307.067,17.367,4.157,50.0,0.003,0.008,0.003,0.003,0.007,0.0,0.0,1344.444,0.34,0.365,0.111,0.131,0.308,0.017,0.004
China,1993,CHN,1197308574.0,4126169229667.0,,0.0,0.0,0.0,,,,0.0,,6.519,438.859,5988.729,7170.356,492.127,589.228,3.072,199.396,5588.489,6691.146,72.602,76.035,,,811.59,8.863,7.795,683.926,7899.078,2.292,7.352,616.55,549.404,657.806,7519.45,9003.102,81.052,95.47,6.175,9.827,168.969,2.609,3.124,141.124,6.175,9.827,141.124,168.969,0.385,1.792,,16.192,58.778,421.795,126.823,151.846,352.286,18.71,4.473,17.452,63.473,427.216,128.441,153.783,356.814,18.948,4.53,,,,4.456,4.456,1.34,1.604,3.721,0.198,0.047,11.222,167.864,1663.776,54.668,65.454,1389.597,1.401,23.144,1399.029,1675.069,8.065,17.643,0.366,0.117,,3.54,0.012,0.098,,0.305,0.014,,0.004,677.845,9457.634,16.226,59.018,422.761,127.101,152.179,353.093,18.751,4.483,33.333,0.003,0.011,0.003,0.004,0.009,0.0,0.0,61.538,0.224,0.589,0.177,0.212,0.492,0.026,0.006
China,1994,CHN,1209003099.0,4438753488140.0,,0.0,0.0,0.0,,,,0.0,,6.573,471.311,6320.635,7641.667,573.537,693.408,7.755,518.878,5963.611,7210.024,74.737,76.28,,,927.8,9.573,6.251,591.179,8311.651,2.264,5.622,506.176,616.013,744.761,7865.387,9509.277,80.272,94.923,4.736,8.002,176.971,2.609,3.154,146.378,4.736,8.002,146.378,176.971,0.34,1.767,,10.262,43.286,465.08,138.485,167.429,384.681,18.046,4.643,19.021,81.371,508.587,151.392,183.034,420.666,19.728,5.077,,,819.95,36.533,40.989,12.205,14.756,33.903,1.59,0.409,1.615,26.862,1690.638,39.867,48.199,1398.374,1.423,23.842,1405.216,1698.91,5.195,16.876,1.438,0.46,,293.162,1.072,0.38,,1.189,0.05,,0.014,767.409,10048.812,10.579,44.837,467.598,139.187,168.278,386.763,18.137,4.668,25.0,0.003,0.014,0.004,0.005,0.011,0.001,0.0,80.952,0.477,1.066,0.317,0.384,0.882,0.041,0.011
China,1995,CHN,1220133929.0,4809999898743.0,,0.0,0.0,0.0,,,,0.0,,1.246,95.183,6340.984,7736.85,608.036,741.886,9.745,702.626,6485.067,7912.651,73.671,74.988,,,1007.03,10.123,3.024,303.846,8484.854,2.152,2.44,231.999,655.648,799.979,7983.776,9741.276,79.439,94.415,1.031,1.824,178.795,2.458,2.999,146.538,2.227,3.941,148.272,180.912,0.298,1.733,,13.827,64.308,529.389,156.196,190.58,433.878,18.925,5.131,13.121,67.599,576.186,169.695,207.05,472.232,20.56,5.585,,,-13.032,-5.342,35.647,10.518,12.833,29.216,1.274,0.346,7.985,134.992,1825.631,45.154,55.094,1496.254,2.013,34.192,1420.42,1733.103,5.471,17.695,9.419,3.014,,555.217,7.981,2.47,,7.719,0.299,,0.091,825.344,10352.658,15.415,72.941,540.539,159.177,194.217,443.016,19.286,5.239,40.0,0.006,0.019,0.006,0.007,0.016,0.001,0.0,60.526,0.645,1.712,0.505,0.616,1.403,0.061,0.017
