Date,Country,Exchange rate
2023-09-14,India,83.02
2023-09-15,India,83.15
2023-09-18,India,83.27
2023-09-19,India,83.27
2023-09-20,India,83.07
2023-09-21,India,83.11
2023-09-22,India,82.95
2023-09-25,India,83.11
2023-09-26,India,83.24
2023-09-27,India,83.18
2023-09-28,India,83.13
2023-09-29,India,83.08
2023-10-02,India,83.04
2023-10-03,India,83.22
2023-10-04,India,83.25
2023-10-05,India,83.24
2023-10-06,India,83.25
2023-10-09,India,
2023-10-10,India,83.25
2023-10-11,India,83.18
2023-10-12,India,83.28
2023-10-13,India,83.26
2023-10-16,India,83.28
2023-10-17,India,83.22
2023-10-18,India,83.25
2023-10-19,India,83.1
2023-10-20,India,83.14
2023-10-23,India,83.19
2023-10-24,India,83.19
2023-10-25,India,83.18
2023-10-26,India,83.24
2023-10-27,India,83.27
2023-10-30,India,83.25
2023-10-31,India,83.26
2023-11-01,India,83.24
2023-11-02,India,83.22
2023-11-03,India,83.14
2023-11-06,India,83.19
2023-11-07,India,83.22
2023-11-08,India,83.28
2023-11-09,India,83.25
2023-11-10,India,
2023-11-13,India,83.32
2023-11-14,India,83.32
2023-11-15,India,83.11
2023-11-16,India,83.22
2023-11-17,India,83.25
2023-11-20,India,83.33
2023-11-21,India,83.26
2023-11-22,India,83.29
2023-11-23,India,
2023-11-24,India,83.34
2023-11-27,India,83.34
2023-11-28,India,83.33
2023-11-29,India,83.31
2023-11-30,India,83.36
2023-12-01,India,83.27
2023-12-04,India,83.4
2023-12-05,India,83.33
2023-12-06,India,83.32
2023-12-07,India,83.32
2023-12-08,India,83.38
2023-12-11,India,83.38
2023-12-12,India,83.37
2023-12-13,India,83.4
2023-12-14,India,83.28
2023-12-15,India,83.02
2023-12-18,India,83.04
2023-12-19,India,83.18
2023-12-20,India,83.14
2023-12-21,India,83.27
2023-12-22,India,83.12
2023-12-25,India,
2023-12-26,India,83.17
2023-12-27,India,83.35
2023-12-28,India,83.15
2023-12-29,India,83.19
2024-01-01,India,
2024-01-02,India,83.31
2024-01-03,India,83.3
2024-01-04,India,83.21
2024-01-05,India,83.16
2024-01-08,India,83.13
2024-01-09,India,83.09
2024-01-10,India,83.01
2024-01-11,India,83.03
2024-01-12,India,82.92
2024-01-15,India,
2024-01-16,India,83.05
2024-01-17,India,83.14
2024-01-18,India,83.15
2024-01-19,India,83.09
2024-01-22,India,83.08
2024-01-23,India,83.15
2024-01-24,India,83.09
2024-01-25,India,83.08
2024-01-26,India,83.11
2024-01-29,India,83.12
2024-01-30,India,83.11
2024-01-31,India,83.02
2024-02-01,India,82.95
2024-02-02,India,82.92
2024-02-05,India,83.04
2024-02-06,India,83.03
2024-02-07,India,82.97
2024-02-08,India,82.97
2024-02-09,India,83.0
2024-02-12,India,82.95
2024-02-13,India,83.06
2024-02-14,India,83.02
2024-02-15,India,83.0
2024-02-16,India,83.02
2024-02-19,India,
2024-02-20,India,82.88
2024-02-21,India,82.96
2024-02-22,India,82.86
2024-02-23,India,82.86
2024-02-26,India,82.85
2024-02-27,India,82.88
2024-02-28,India,82.88
2024-02-29,India,82.87
2024-03-01,India,82.91
2024-03-04,India,82.88
2024-03-05,India,82.86
2024-03-06,India,82.78
2024-03-07,India,82.78
2024-03-08,India,82.73
2024-03-11,India,82.72
2024-03-12,India,82.77
2024-03-13,India,82.81
2024-03-14,India,82.82
2024-03-15,India,82.86
2024-03-18,India,82.89
2024-03-19,India,83.01
2024-03-20,India,83.18
2024-03-21,India,83.15
2024-03-22,India,83.53
2024-03-25,India,83.42
2024-03-26,India,83.32
2024-03-27,India,83.34
2024-03-28,India,83.35
2024-03-29,India,83.34
2024-04-01,India,83.36
2024-04-02,India,83.32
2024-04-03,India,83.43
2024-04-04,India,83.44
2024-04-05,India,83.29
2024-04-08,India,83.25
2024-04-09,India,83.18
2024-04-10,India,83.37
2024-04-11,India,83.19
2024-04-12,India,83.59
2024-04-15,India,83.48
2024-04-16,India,83.54
2024-04-17,India,83.54
2024-04-18,India,83.53
2024-04-19,India,83.46
2024-04-22,India,83.47
2024-04-23,India,83.36
2024-04-24,India,83.34
2024-04-25,India,83.31
2024-04-26,India,83.38
2024-04-29,India,83.46
2024-04-30,India,83.44
2024-05-01,India,83.45
2024-05-02,India,83.44
2024-05-03,India,83.43
2024-05-06,India,83.48
2024-05-07,India,83.51
2024-05-08,India,83.45
2024-05-09,India,83.51
2024-05-10,India,83.54
2024-05-13,India,83.48
2024-05-14,India,83.5
2024-05-15,India,83.46
2024-05-16,India,83.46
2024-05-17,India,83.34
2024-05-20,India,83.34
2024-05-21,India,83.31
2024-05-22,India,83.26
2024-05-23,India,83.27
2024-05-24,India,83.09
2024-05-27,India,
2024-05-28,India,83.16
2024-05-29,India,83.33
2024-05-30,India,83.28
2024-05-31,India,83.43
2024-06-03,India,83.14
2024-06-04,India,83.52
2024-06-05,India,83.37
2024-06-06,India,83.47
2024-06-07,India,83.38
2024-06-10,India,83.5
2024-06-11,India,83.5
2024-06-12,India,83.57
2024-06-13,India,83.52
2024-06-14,India,83.54
2024-06-17,India,83.52
2024-06-18,India,83.42
2024-06-19,India,
2024-06-20,India,83.62
2024-06-21,India,83.53
2024-06-24,India,83.42
2024-06-25,India,83.4
2024-06-26,India,83.55
2024-06-27,India,83.44
2024-06-28,India,83.33
2024-07-01,India,83.44
2024-07-02,India,83.5
2024-07-03,India,83.48
2024-07-04,India,
2024-07-05,India,83.47
2024-07-08,India,83.45
2024-07-09,India,83.47
2024-07-10,India,83.5
2024-07-11,India,83.57
2024-07-12,India,83.48
2024-07-15,India,83.55
2024-07-16,India,83.6
2024-07-17,India,83.55
2024-07-18,India,83.58
2024-07-19,India,83.7
2024-07-22,India,83.65
2024-07-23,India,83.68
2024-07-24,India,83.72
2024-07-25,India,83.7
2024-07-26,India,83.7
2024-07-29,India,83.75
2024-07-30,India,83.7
2024-07-31,India,83.73
2024-08-01,India,83.7
2024-08-02,India,83.79
2024-08-05,India,83.83
2024-08-06,India,83.91
2024-08-07,India,83.96
2024-08-08,India,83.95
2024-08-09,India,83.92
2024-08-12,India,83.92
2024-08-13,India,83.97
2024-08-14,India,83.91
2024-08-15,India,83.94
2024-08-16,India,83.95
2024-08-19,India,83.82
2024-08-20,India,83.79
2024-08-21,India,83.93
2024-08-22,India,83.93
2024-08-23,India,83.91
2024-08-26,India,83.87
2024-08-27,India,83.91
2024-08-28,India,83.9
2024-08-29,India,83.84
2024-08-30,India,83.83
2024-09-02,India,
2024-09-03,India,83.94
2024-09-04,India,83.95
2024-09-05,India,83.96
2024-09-06,India,83.91
2024-09-09,India,83.93
2024-09-10,India,83.95
2024-09-11,India,83.95
2024-09-12,India,83.92
2024-09-13,India,83.88
2024-09-16,India,83.89
2024-09-17,India,83.75
2024-09-18,India,83.75
2024-09-19,India,83.68
2024-09-20,India,83.57
2024-09-23,India,83.53
2024-09-24,India,83.66
2024-09-25,India,83.56
2024-09-26,India,83.6
2024-09-27,India,83.68
2024-09-30,India,83.76
2024-10-01,India,83.81
2024-10-02,India,83.81
2024-10-03,India,84.0
2024-10-04,India,83.99
2024-10-07,India,83.96
2024-10-08,India,83.95
2024-10-09,India,83.93
2024-10-10,India,83.94
2024-10-11,India,84.08
2024-10-14,India,
2024-10-15,India,84.04
2024-10-16,India,84.01
2024-10-17,India,84.04
2024-10-18,India,84.03
2024-10-21,India,84.07
2024-10-22,India,84.06
2024-10-23,India,84.06
2024-10-24,India,84.05
2024-10-25,India,84.06
2024-10-28,India,84.05
2024-10-29,India,84.04
2024-10-30,India,84.07
2024-10-31,India,84.06
2024-11-01,India,84.03
2024-11-04,India,84.11
2024-11-05,India,84.1
2024-11-06,India,84.31
2024-11-07,India,84.37
2024-11-08,India,84.34
2024-11-11,India,
2024-11-12,India,84.38
2024-11-13,India,84.39
2024-11-14,India,84.42
2024-11-15,India,84.41
2024-11-18,India,84.37
2024-11-19,India,84.36
2024-11-20,India,84.41
2024-11-21,India,84.48
2024-11-22,India,84.44
2024-11-25,India,84.24
2024-11-26,India,84.27
2024-11-27,India,84.41
2024-11-28,India,
2024-11-29,India,84.48
2024-12-02,India,84.74
2024-12-03,India,84.68
2024-12-04,India,84.69
2024-12-05,India,84.68
2024-12-06,India,84.67
2024-12-09,India,84.72
2024-12-10,India,84.84
2024-12-11,India,84.8
2024-12-12,India,84.84
2024-12-13,India,84.78
2024-12-16,India,84.89
2024-12-17,India,84.91
2024-12-18,India,84.95
2024-12-19,India,85.09
2024-12-20,India,85.02
2024-12-23,India,85.1
2024-12-24,India,85.14
2024-12-25,India,
2024-12-26,India,85.25
2024-12-27,India,85.53
2024-12-30,India,85.47
2024-12-31,India,85.55
2025-01-01,India,
2025-01-02,India,85.75
2025-01-03,India,85.75
2025-01-06,India,85.7
2025-01-07,India,85.74
2025-01-08,India,85.89
2025-01-09,India,85.87
2025-01-10,India,85.96
2025-01-13,India,86.69
2025-01-14,India,86.63
2025-01-15,India,86.37
2025-01-16,India,86.57
2025-01-17,India,86.55
2025-01-20,India,
2025-01-21,India,86.58
2025-01-22,India,86.34
2025-01-23,India,86.42
2025-01-24,India,86.2
2025-01-27,India,86.34
2025-01-28,India,86.52
2025-01-29,India,86.61
2025-01-30,India,86.55
2025-01-31,India,86.54
2025-02-03,India,87.19
2025-02-04,India,87.06
2025-02-05,India,87.08
2025-02-06,India,87.57
2025-02-07,India,87.43
2025-02-10,India,87.45
2025-02-11,India,86.76
2025-02-12,India,86.9
2025-02-13,India,86.89
2025-02-14,India,86.82
2025-02-17,India,
2025-02-18,India,86.96
2025-02-19,India,86.96
2025-02-20,India,86.65
2025-02-21,India,86.7
2025-02-24,India,86.72
2025-02-25,India,87.2
2025-02-26,India,87.2
2025-02-27,India,87.17
2025-02-28,India,87.5
2025-03-03,India,87.35
2025-03-04,India,87.26
2025-03-05,India,86.95
2025-03-06,India,87.11
2025-03-07,India,86.88
2025-03-10,India,87.27
2025-03-11,India,87.16
2025-03-12,India,87.16
2025-03-13,India,87.0
2025-03-14,India,87.0
2025-03-17,India,86.79
2025-03-18,India,86.5
2025-03-19,India,86.43
2025-03-20,India,86.31
2025-03-21,India,86.01
2025-03-24,India,85.56
2025-03-25,India,85.77
2025-03-26,India,85.71
2025-03-27,India,85.79
2025-03-28,India,85.51
2025-03-31,India,85.43
2025-04-01,India,85.46
2025-04-02,India,85.52
2025-04-03,India,85.44
2025-04-04,India,85.24
2025-04-07,India,85.85
2025-04-08,India,86.24
2025-04-09,India,86.64
2025-04-10,India,86.69
2025-04-11,India,86.06
2025-04-14,India,86.02
2025-04-15,India,85.76
2025-04-16,India,85.67
2025-04-17,India,85.37
2025-04-18,India,85.43
2025-04-21,India,85.18
2025-04-22,India,85.19
2025-04-23,India,85.42
2025-04-24,India,85.3
2025-04-25,India,85.43
2025-04-28,India,85.02
2025-04-29,India,85.27
2025-04-30,India,84.49
2025-05-01,India,84.58
2025-05-02,India,84.5
2025-05-05,India,84.27
2025-05-06,India,84.45
2025-05-07,India,84.82
2025-05-08,India,85.67
2025-05-09,India,85.38
2025-05-12,India,85.38
2025-05-13,India,85.35
2025-05-14,India,85.29
2025-05-15,India,85.52
2025-05-16,India,85.49
2025-05-19,India,85.37
2025-05-20,India,85.63
2025-05-21,India,85.65
2025-05-22,India,85.97
2025-05-23,India,85.17
2025-05-26,India,
2025-05-27,India,85.3
2025-05-28,India,85.39
2025-05-29,India,85.49
2025-05-30,India,85.5
2025-06-02,India,85.33
2025-06-03,India,85.59
2025-06-04,India,85.85
2025-06-05,India,85.8
2025-06-06,India,85.66
2025-06-09,India,85.64
2025-06-10,India,85.57
2025-06-11,India,85.51
2025-06-12,India,85.55
2025-06-13,India,86.08
2025-06-16,India,86.05
2025-06-17,India,86.29
2025-06-18,India,86.49
2025-06-19,India,
2025-06-20,India,86.58
2025-06-23,India,86.73
2025-06-24,India,85.92
2025-06-25,India,86.04
2025-06-26,India,85.66
2025-06-27,India,85.45
2025-06-30,India,85.74
2025-07-01,India,85.58
2025-07-02,India,85.7
2025-07-03,India,85.3
2025-07-04,India,
2025-07-07,India,85.86
2025-07-08,India,85.75
2025-07-09,India,85.69
2025-07-10,India,85.65
2025-07-11,India,85.8
2025-07-14,India,85.99
2025-07-15,India,85.82
2025-07-16,India,85.96
2025-07-17,India,86.08
2025-07-18,India,86.1
2025-07-21,India,86.3
2025-07-22,India,86.37
2025-07-23,India,86.41
2025-07-24,India,86.39
2025-07-25,India,86.48
2025-07-28,India,86.67
2025-07-29,India,86.83
2025-07-30,India,87.44
2025-07-31,India,87.6
2025-08-01,India,87.54
2025-08-04,India,87.63
2025-08-05,India,87.8
2025-08-06,India,87.71
2025-08-07,India,87.71
